,x1,x2,y1,y2,object_type_Car,object_type_Van,static_dynamic_dynamic,static_dynamic_static,lat,lon,alt,roll,pitch,yaw,vn,ve,vf,vl,vu,ax,ay,az,af,al,au,wx,wy,wz,wf,wl,wu,pos_accuracy,vel_accuracy,navstat,numsats,posmode,velmode,orimode,Break,frame
53,181.18,198.03,631.01,669.0,1,0,0,1,48.943096219563,8.4091128177958,136.17633056641,0.048232,-0.01076,-0.4807236732051,-2.6373906017792,5.0210859673264,5.6715914958676,0.014089018401361,0.050963817398354,1.8347210906812,0.59080445579981,9.7529942526297,1.7290990703644,0.11420435371331,9.7894381582767,-0.010023619355508,0.0010678330550049,0.0074801151807734,-0.010104590159744,0.00070207969922259,0.0074118066267543,0.27932955446927,0.029698484809835,4.0,12.0,4.0,4.0,6.0,False,53
54,180.16,197.16,631.42,669.83,1,0,0,1,48.943093794325,8.4091199595563,136.18014526367,0.046917,-0.009277,-0.4801136732051,-2.7028991857463,5.1778016364551,5.8408315116673,0.0035717504198808,0.052726586034899,1.7615666615808,0.58195194955081,9.8532762992841,1.6630945194407,0.11239100130144,9.8869141016085,-0.012008555181424,0.012519454281505,0.0058750085410556,-0.012072333204491,0.012225705358609,0.0063402534039472,0.27932955446927,0.029698484809835,4.0,12.0,4.0,4.0,6.0,False,54
55,179.12,196.27,631.83,670.66,1,0,0,1,48.943091307423,8.4091272742387,136.19163513184,0.045772,-0.007627,-0.4793986732051,-2.7755262856589,5.3230505778282,6.0031985488114,0.0049009349037962,0.064412196294009,1.6940365581761,0.41249906861055,9.9513455277775,1.6093194547554,-0.050112727426157,9.9739002482618,-0.012021239536434,0.015890231010957,0.0063993391194461,-0.012080739014754,0.015576453903585,0.0070267233426043,0.27932955446927,0.029698484809835,4.0,12.0,4.0,4.0,6.0,False,55
56,178.64,195.96,632.27,671.48,1,0,0,1,48.943088478665,8.4091355490288,136.20431518555,0.045752,-0.006118,-0.4782576732051,-2.8602659234262,5.4743636728122,6.1765260826564,0.016784726503212,0.084625348466279,1.6554039723498,0.39947617800763,9.8930748539188,1.5880289682581,-0.052936599748015,9.9120224906648,0.0010072564274978,0.012393981873814,0.0079994960056681,0.00094909065872992,0.012016021082624,0.0085570912445711,0.27932955446927,0.029698484809835,4.0,12.0,4.0,5.0,6.0,False,56
57,178.16,195.63,632.71,672.3,1,0,0,1,48.943085832736,8.4091432456088,136.21429443359,0.047738,-0.005247,-0.4777516732051,-2.9410233499024,5.6096209145671,6.3337592043458,0.030539766565786,0.078516395085125,1.6038418387534,0.49199650000773,9.3529019066733,1.5500811973678,0.052873255236926,9.3748487320753,0.014077364604237,0.0084056498699421,0.0049508736193227,0.014045745699648,0.0081653119717725,0.00541439648666,0.27932955446927,0.029698484809835,4.0,12.0,4.0,5.0,6.0,False,57
58,177.67,195.3,633.17,673.15,1,0,0,1,48.9430828735,8.4091519624551,136.2183380127,0.047474,-0.00646,-0.4771866732051,-2.9980861854913,5.7723170425707,6.5044678355281,0.01036127771614,0.027452403860441,1.6489736597041,0.71318233575505,9.3941869616121,1.5929164302374,0.26728613517775,9.4271313642876,0.0013614698859059,-0.0088975746125312,0.0048252189716317,0.0013356752956076,-0.0091158830911833,0.0044038353868744,0.27791545476997,0.029698484809835,4.0,12.0,4.0,5.0,6.0,False,58
59,178.2,196.04,633.49,673.87,1,0,0,1,48.943080124513,8.4091600657872,136.2223815918,0.046902,-0.007576,-0.4767916732051,-3.0640120296622,5.915353973725,6.6617987066491,0.0059133895455916,0.014513410608598,1.6532797033127,0.46266894266318,9.7952782880987,1.5847178142972,0.00043684449898034,9.8175304739951,-0.0044452982558488,-0.010310262783397,0.0045728812965236,-0.0044737423267622,-0.010514222081959,0.0040484845949869,0.27791545476997,0.029698484809835,4.0,12.0,4.0,5.0,6.0,False,59
60,178.75,196.79,633.83,674.6,1,0,0,1,48.943077306833,8.4091683662895,136.23306274414,0.04735,-0.007704,-0.4764826732051,-3.1420610315575,6.0518629620732,6.8188966164752,0.015218299362491,0.047140912974624,1.6964810202781,0.33958646292758,10.276140639415,1.6175811689287,-0.14389437029614,10.293434288225,0.0057211006750464,-0.00051074249332259,0.0023684487427856,0.0057032658381027,-0.00062134715489877,0.0023874857734088,0.27791545476997,0.029698484809835,4.0,12.0,4.0,5.0,6.0,False,60
61,176.55,194.72,634.42,675.65,1,0,0,1,48.943074410017,8.4091768373568,136.24543762207,0.049671,-0.005235,-0.4758536732051,-3.2291145787325,6.1856691992165,6.9777126782175,0.034218038359652,0.081433336597422,1.6765089326474,0.31292408517769,9.9544368141909,1.6129321425658,-0.16901763748751,9.9683697862824,0.022233842384306,0.020290475679519,0.0049260247308632,0.022198086641944,0.020026108038208,0.0060430701194277,0.27791545476997,0.029698484809835,4.0,9.0,5.0,5.0,6.0,False,61
62,174.31,192.61,635.02,676.72,1,0,0,1,48.943071162339,8.4091863554172,136.26164245605,0.053413,-0.001136,-0.4754666732051,-3.313951760723,6.3368482293001,7.1509401474581,0.044276392114433,0.083230788634855,1.5605985790207,0.4553631326651,9.609848698555,1.5294014782542,-0.041031390386018,9.6256712054648,0.031148787970986,0.036757310451353,0.0010095072156648,0.031136450123157,0.03665883288477,0.003017577959995,0.27791545476997,0.029698484809835,4.0,9.0,5.0,5.0,6.0,False,62
63,172.0,190.44,635.64,677.82,1,0,0,1,48.943068126995,8.4091951841051,136.27435302734,0.058862,0.001242,-0.4752526732051,-3.3856483366637,6.4624094934243,7.2953793191004,0.052741235595654,0.068804770855687,1.374127456276,0.47157882550141,9.6256549679351,1.3726102232792,-0.067739554373489,9.637377658218,0.050598913581386,0.024782803216804,0.00016281598097988,0.050596321163456,0.024738265064485,0.0015250571415359,0.27791545476997,0.029698484809835,4.0,9.0,5.0,5.0,6.0,False,63
64,171.1,189.77,636.25,678.93,1,0,0,1,48.94306472477,8.409205100584,136.28590393066,0.059915,0.002295,-0.4745006732051,-3.4399789108048,6.6118160922436,7.4530731031049,0.036417505812006,0.036429313576003,1.5080363308767,0.92201989834291,9.5325987922168,1.5239439377451,0.35474736798541,9.5682746238035,0.0093264012251717,0.011728412196759,0.0054640852961145,0.009337993394531,0.01138084379567,0.0061389943065418,0.27791545476997,0.029698484809835,4.0,9.0,5.0,5.0,6.0,False,64
65,170.18,189.09,636.87,680.07,1,0,0,1,48.943061577122,8.4092143421373,136.29110717773,0.059626,0.003699,-0.4739796732051,-3.4919787656383,6.7555205861854,7.6046404200624,0.021526174703605,0.0035044178508248,1.4472578067712,0.42213191221753,9.275016729837,1.4757232464775,-0.12917538141925,9.2792778378939,0.0039397998826662,0.011317055151429,0.0042301352724144,0.0039542803948813,0.011045550830501,0.0048814669059788,0.27791545476997,0.029698484809835,4.0,8.0,5.0,5.0,6.0,False,65
66,169.77,188.95,637.35,681.14,1,0,0,1,48.943058317273,8.4092236549396,136.30252075195,0.062696,0.001832,-0.4737606732051,-3.5708122015509,6.8739951475213,7.7460254575352,0.039798434947637,-0.023929473825575,1.3136563697886,0.40462699097575,9.8588453583807,1.3389411298373,-0.19983602656606,9.8616448552671,0.025461280841219,-0.012704292953964,0.0051108453041007,0.025471167635146,-0.01299486160224,0.0042511740588746,0.27791545476997,0.029698484809835,4.0,8.0,5.0,5.0,6.0,False,66
67,169.34,188.8,637.84,682.23,1,0,0,1,48.943054704831,8.4092341111831,136.32957458496,0.067762,0.002029,-0.4733386732051,-3.660814448842,7.009918075361,7.9080165655814,0.061362143429056,0.0057721667415374,1.4270293713457,0.65784828833821,9.8131520120216,1.4437379378137,0.014135450875484,9.833188288643,0.039141180488021,0.0061846851121608,0.0027332902650465,0.039145726006268,0.0059953004877699,0.0031010674803633,0.27791545476997,0.029698484809835,4.0,8.0,5.0,5.0,6.0,False,67
68,168.9,188.65,638.34,683.37,1,0,0,1,48.943051396791,8.4092438411645,136.35269165039,0.066958,0.003205,-0.4732866732051,-3.6849674780626,7.1534690572467,8.0467863006969,0.019009440218939,-0.016503932777644,1.2826914586427,1.1414485030093,9.5095703506645,1.3087467562573,0.49957653720631,9.5617612966865,-0.0061911578414673,0.0087453724232446,1.0163598278506e-05,-0.0061906442469306,0.0087262365452651,0.00064030032208764,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,68
69,170.12,190.17,638.84,684.51,1,0,0,1,48.943048030395,8.409253800306,136.37828063965,0.063766,0.002572,-0.4731926732051,-3.7132699770593,7.2676977600458,8.1613575637736,-0.0075188020615378,0.0022023757442274,0.98721685752278,0.77193745573693,10.179922619617,1.0152672444562,0.10514565574634,10.206190590796,-0.029311861699515,-0.0025988799475314,0.0017256148986171,-0.029308018359984,-0.002703877894322,0.0016408719337824,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,69
70,171.37,191.73,639.35,685.68,1,0,0,1,48.943044258195,8.4092648902531,136.39691162109,0.061842,0.00055,-0.4729386732051,-3.7649260838038,7.3389841697759,8.2483495871365,0.0081974225419643,0.01569714494867,0.49535330965955,0.22497898877944,9.2753073479016,0.51231681998931,-0.35583288945459,9.270616547103,-0.012314199920819,-0.021971687348813,0.0026094603319835,-0.012308811256618,-0.022091942247252,0.0012787125820793,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,70
71,175.17,196.0,639.94,686.99,1,0,0,1,48.943040817291,8.4092750494615,136.42840576172,0.063084,-0.005794,-0.4731466732051,-3.7968354867363,7.3742944455708,8.2943217603379,0.019991857885733,-0.021587723155031,0.44463728954781,0.71759667362667,9.8305511031044,0.41682667148513,0.095981195864358,9.8574966843437,-0.0002813905602998,-0.054756139137209,0.0018233983204442,-0.00027312491240937,-0.054761728047159,-0.0016536097809915,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,71
72,179.06,200.43,640.54,688.34,1,0,0,1,48.943037357626,8.4092852645397,136.43934631348,0.061484,-0.01055,-0.4737106732051,-3.8021510689617,7.422263541977,8.3394427073686,0.00037806058070002,0.026826332135628,0.5817460935018,0.84236213574243,10.592961243843,0.49538634761439,0.1822354030113,10.629383184564,-0.013077997227165,-0.045555644476535,-0.0033660348237282,-0.013017939129247,-0.045260010228321,-0.0063231548537778,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,72
73,178.29,199.98,641.11,689.68,1,0,0,1,48.943033545956,8.4092965725295,136.46202087402,0.057467,-0.010835,-0.4741886732051,-3.8147959994806,7.4690632251291,8.3868537915827,-0.015056611083101,0.11742134508478,0.50764133802098,0.50108237773058,10.436490831182,0.39847524822034,-0.12008158391061,10.452961266741,-0.03491541762514,-0.0073452617336751,-0.0028805088067219,-0.034878141921226,-0.0071564472681237,-0.0037179047118098,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,73
74,177.5,199.53,641.7,691.06,1,0,0,1,48.943030016131,8.4093069376867,136.48371887207,0.056048,-0.008997,-0.4743286732051,-3.8533762501276,7.5023172953474,8.4340548298129,0.0020161128549983,0.16837251821464,0.61152308204814,0.42358929783146,10.137028171058,0.51043386530144,-0.1553450536238,10.15036246414,-0.01764743761634,0.016673405044024,-0.0022107338633678,-0.017633594183989,0.016774538372102,-0.0014576938066078,0.27652305509668,0.030413812651491,4.0,8.0,5.0,5.0,6.0,False,74
75,176.82,194.98,629.65,678.88,1,0,0,1,48.943026423987,8.4093174428157,136.51596069336,0.055332,-0.005155,-0.4742446732051,-3.8861521250888,7.5430849200821,8.4852902544211,0.012637637267292,0.17570269942962,0.60244516150242,0.46102868827924,9.5963909408552,0.53366536099479,-0.07459635090543,9.611157046988,-0.0073003525154909,0.03398772604479,-0.0017855626016267,-0.0073009455871887,0.034035090840368,3.6412073782771e-05,0.27652305509668,0.030413812651491,4.0,7.0,5.0,5.0,6.0,False,75
76,174.75,193.09,630.6,680.61,1,0,0,1,48.943022435363,8.4093290768431,136.54856872559,0.056425,-0.001545,-0.4745096732051,-3.9219760340073,7.5907975389275,8.5441001916062,0.021471139786986,0.15566814163626,0.53412242141881,0.53813697474874,9.7217177139359,0.50048429043847,-0.0073771190414803,9.7385068197507,0.0066400479733886,0.033314739860217,-0.0038514427478037,0.0066450630173843,0.033478547543089,-0.0019689102880625,0.27652305509668,0.030413812651491,4.0,7.0,5.0,5.0,6.0,False,76
77,173.07,191.64,631.47,682.31,1,0,0,1,48.943018811613,8.4093396416597,136.57127380371,0.057687,-7.8e-05,-0.4746046732051,-3.9519533505457,7.6285188162432,8.5913542315327,0.02956059274291,0.12620620849248,0.41643397384234,0.47326692267093,9.3407531030821,0.4073296202023,-0.058868989262258,9.3530746852074,0.013351261996832,0.015010341001649,-0.0017751717956642,0.013352499429469,0.015086693075182,-0.0009202214613066,0.26451843035978,0.030413812651491,4.0,7.0,5.0,5.0,6.0,False,77
78,175.34,194.36,632.04,683.77,1,0,0,1,48.943015123991,8.4093503025124,136.57543945312,0.057773,-0.001489,-0.4747466732051,-3.9682251844021,7.6682181385145,8.6341055201948,0.024487059023272,0.085307579642795,0.37472794306405,0.58423632767557,9.3718008297547,0.36551233067587,0.042364874663532,9.3903150940505,0.00024346993406187,-0.0096131894798721,0.00038720558494945,0.00024313958729053,-0.0096196389765901,-0.00017820658750547,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,78
79,177.11,196.57,632.92,685.53,1,0,0,1,48.943011064013,8.409362048268,136.57682800293,0.057658,-0.005391,-0.4748946732051,-3.9825301794584,7.7049819851143,8.6733458818617,0.018998772676737,0.0619173558483,0.38543074687352,0.54478607393431,9.6379515742337,0.35039756066879,-0.012748216770992,9.6547188861755,-0.0023615125385288,-0.031620727661849,0.0015688653494918,-0.0023621640357548,-0.031658434322832,-0.0002738512346925,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,79
80,178.94,198.86,633.83,687.36,1,0,0,1,48.943007316156,8.4093728755008,136.58584594727,0.057287,-0.007208,-0.4750826732051,-3.997763198487,7.7381010467198,8.7097675297835,0.016305970703628,0.083904922363615,0.43332243530209,0.68252785340076,10.117980270189,0.36964050600477,0.10023931444101,10.143061419243,-0.0033606616690368,-0.017557726069023,-0.00072028057113813,-0.0033492076324227,-0.017487475910211,-0.0017512207036355,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,80
81,176.74,196.89,634.51,689.02,1,0,0,1,48.943003222882,8.409384719037,136.59967041016,0.056254,-0.005533,-0.4753156732051,-4.0164204109458,7.7834299012727,8.7586128940512,0.010223079690009,0.13156697378396,0.56411618504491,0.6891149224162,10.201577554223,0.49870875310196,0.10812955980887,10.227650469185,-0.011121241710935,0.014464536324733,-0.0022298499580113,-0.011111196662699,0.014568293334325,-0.0014757323648279,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,81
82,174.45,194.86,635.22,690.73,1,0,0,1,48.942999471084,8.4093955525195,136.61247253418,0.055153,-0.001265,-0.4756186732051,-4.0328003301622,7.8197727831113,8.7984251643017,0.0058564830224719,0.1640729776464,0.42473543275885,0.60637525975455,9.9485044300348,0.39054440362633,0.050247538081711,9.9682677384616,-0.012026125333119,0.037091470282318,-0.0042942667193137,-0.012018340168562,0.037273183640343,-0.0022626041583806,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,82
83,173.19,193.92,635.77,692.35,1,0,0,1,48.942995753716,8.4094063433173,136.62393188477,0.055463,0.001535,-0.4756806732051,-4.0588187120131,7.8408965023327,8.8291197156827,0.017925079399511,0.14776233374425,0.30400442024645,0.37746370955301,9.442490902785,0.3034833878329,-0.14556622916967,9.4490107354824,0.0019054751116743,0.026879775791414,-0.0021908365823647,0.0019068791121151,0.026959801889704,-0.00071447101533801,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,83
84,171.82,192.94,636.35,694.03,1,0,0,1,48.942991966023,8.4094172206084,136.62561035156,0.056325,0.00199,-0.4754356732051,-4.0802271492625,7.8637047591679,8.8591970155983,0.027059077366344,0.090838051809054,0.27158114189721,0.40299310730452,9.1064952497042,0.28583520959653,-0.10702015104862,9.1143599898369,0.0062126074411532,0.0071747417549816,0.0024595215564316,0.0062188372523102,0.007025112357564,0.0028389579618588,0.26451843035978,0.019798989873223,4.0,7.0,5.0,5.0,6.0,False,84
85,172.55,194.1,637.35,696.15,1,0,0,1,48.942987800544,8.4094292132196,136.62490844727,0.058286,-4.9e-05,-0.4746486732051,-4.1010102163849,7.8953103749188,8.8967911923979,0.03604396884757,0.06246924793682,0.33353149834208,0.50676218162423,9.7799444269538,0.34038684889643,-0.055198327697359,9.7926600338612,0.016013393948147,-0.012850992107949,0.0073773927860956,0.016017995069834,-0.013253976007069,0.0066118184340936,0.26451843035978,0.019798989873223,4.0,9.0,5.0,5.0,6.0,False,85
86,173.28,195.3,638.39,698.35,1,0,0,1,48.942984043844,8.4094401172252,136.62452697754,0.058305,-0.001514,-0.4734516732051,-4.109947616101,7.9375531033732,8.9384219785873,0.032932843909265,0.067845266276771,0.48802004175243,0.74847738584196,9.8738923906355,0.4811686512616,0.17105425443554,9.9012120762461,-0.0012073456801934,-0.013688671082995,0.012256355072437,-0.0012170923838949,-0.014381768636692,0.011426416920451,0.26451843035978,0.019798989873223,4.0,9.0,5.0,5.0,6.0,False,86
87,174.03,196.56,639.48,700.64,1,0,0,1,48.942979898358,8.4094522019589,136.6148223877,0.055695,-0.001853,-0.4722636732051,-4.1042733302541,8.0015771786593,8.9927955869729,0.0098468256115182,0.075689137412468,0.53914283985045,0.91070533280199,9.8964231380854,0.52313011545236,0.34778922656785,9.9330098227223,-0.018906833366748,-0.0034463982905797,0.010860237063639,-0.018924019723288,-0.0040582315829688,0.010607587549968,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,87
88,173.57,196.56,640.54,702.95,1,0,0,1,48.942976132413,8.4094632760348,136.61090087891,0.052068,-0.000898,-0.4713206732051,-4.1082331761048,8.0632842681875,9.0495427454058,-0.0061808171396796,0.086189320200501,0.6160902011678,0.75592614527135,9.8657816414007,0.60227509940864,0.22247238183669,9.8931109874978,-0.033735696406508,0.0094934785052149,0.010086375614254,-0.033749828569244,0.0089368936650369,0.010522743830463,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,88
89,173.09,196.55,641.65,705.35,1,0,0,1,48.942972291478,8.4094744737499,136.59895324707,0.047978,0.000222,-0.4706366732051,-4.1230046052995,8.1324091871826,9.1178435724153,-0.016334073355493,0.08063093976644,0.68206598130104,0.74036808204901,9.5877526121347,0.67888246955154,0.25879057470127,9.6129294191912,-0.037853608164433,0.010423979819216,0.0067818958987188,-0.037857077938722,0.010066335402983,0.0072826538724986,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,89
90,174.09,198.14,642.74,707.8,1,0,0,1,48.942968111011,8.4094868260732,136.59112548828,0.042985,-0.000742,-0.4701106732051,-4.1421283587036,8.2041604167077,9.190474973541,-0.026226807310187,0.065848475611079,0.70596945026255,0.43823746986393,9.6255505790471,0.70338242643645,-0.00045906521410541,9.6362290322858,-0.045072993113244,-0.0077009053035029,0.0059617333043252,-0.045074622840411,-0.0079667264660482,0.0056178393536572,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,90
91,175.13,199.81,643.88,710.35,1,0,0,1,48.942964264246,8.4094981434519,136.5795135498,0.039135,-0.002759,-0.4694446732051,-4.1720841692006,8.2632671275233,9.2567503465395,-0.020814734005926,0.055308703545471,0.71922109251903,0.31850853411422,9.8079005362478,0.702694081719,-0.085767755845545,9.8142656468849,-0.037138425126635,-0.018341769809693,0.0077466288170576,-0.03715066029137,-0.018644505154796,0.0069479447389597,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,91
92,176.21,201.55,645.07,713.02,1,0,0,1,48.942960413092,8.40950951763,136.57481384277,0.039153,-0.004767,-0.4690316732051,-4.216011371367,8.3163005265735,9.3239238494928,-0.0011017926145644,0.060253780582035,0.69734794970877,0.27124465919295,9.9856478235567,0.66154086706337,-0.12323668952744,9.9910886124926,-0.0063616728831044,-0.020560675427818,0.0063285579736155,-0.0063815800326409,-0.020795113346636,0.0055095867055216,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,92
93,176.93,202.93,646.29,715.77,1,0,0,1,48.942956134562,8.4095221463566,136.56254577637,0.038619,-0.004672,-0.4681156732051,-4.2559240244408,8.3800808414022,9.3988538556834,0.012737830213869,0.092180816350581,0.7397283900954,0.45855805687228,10.053170033005,0.69266214043083,0.067298831511425,10.06673914049,-0.0045189021454186,0.0004862509915873,0.007809848565203,-0.0045560258246289,0.00018238556401691,0.007802256423664,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,93
94,176.34,202.93,647.67,718.74,1,0,0,1,48.942952211053,8.4095337510284,136.55651855469,0.038668,-0.003497,-0.4675886732051,-4.277800756299,8.4418137724411,9.4638098243549,0.010476482327488,0.11307907414472,0.65403102732746,0.42914379647878,9.9180485428218,0.61338037257169,0.046205526602892,9.9298523047747,0.0017031826045008,0.01079632984037,0.0053979428898228,0.0016790707020943,0.010579924346679,0.005814493828501,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,94
95,175.72,202.93,649.11,721.85,1,0,0,1,48.942948280829,8.4095453954548,136.55101013184,0.039034,-0.003292,-0.4666786732051,-4.3061540242531,8.491467200678,9.5208995289683,0.020591137612481,0.10802876777909,0.65336835761781,0.38923427521081,9.7363012683024,0.61999101399134,0.011627294131117,9.7463647873628,0.0050296750789732,0.0027814652402285,0.0083830052724994,0.0050008961329879,0.0024542725553838,0.0085002038295041,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,95
96,176.47,204.47,649.91,724.5,1,0,0,1,48.942943924278,8.4095582908572,136.53428649902,0.040302,-0.003915,-0.4662046732051,-4.3282168399159,8.5518241784219,9.5847158827258,0.019740729506044,0.096141022281922,0.63935934307825,0.49724334750145,9.6850129944034,0.60427840027343,0.1126051704089,9.6994594252844,0.011079815391483,-0.0050429877280319,0.0049369666521899,0.011063103512236,-0.0052339538379565,0.0047711697446411,0.2496898075613,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,96
97,177.26,206.09,650.76,727.28,1,0,0,1,48.942939968316,8.4095700754846,136.52319335938,0.039308,-0.005352,-0.4656556732051,-4.3405863262283,8.606724047349,9.6393103771872,0.011017726865712,0.082472410310403,0.61576975575862,0.55865169668218,9.7790110035721,0.57171911237631,0.17033326127052,9.7961866646997,-0.0063930123860752,-0.015006764349831,0.0060213349161963,-0.0064174635291695,-0.01523352755287,0.0053891843807888,0.2355949914578,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,97
98,176.73,207.09,646.88,714.49,1,0,0,1,48.942935606309,8.4095831423541,136.51409912109,0.038077,-0.00839,-0.4651616732051,-4.3553543424073,8.6643809728446,9.697454221115,0.0035331359365387,0.089392884020748,0.61810631855104,0.35325134288682,10.069682779537,0.54879497257737,-0.034987061638136,10.079947169885,-0.0080678180741436,-0.026958495060664,0.0055759703759222,-0.0080981777308318,-0.027153508443096,0.0044839980664182,0.2355949914578,0.016970562748477,4.0,9.0,5.0,5.0,6.0,False,98
99,178.11,209.45,648.76,718.17,1,0,0,1,48.942931603975,8.4095951039652,136.51040649414,0.038524,-0.01123,-0.4647256732051,-4.3850124460688,8.711375230814,9.752753346986,0.013361219053037,0.098044650354336,0.67439257149403,0.43355790796644,9.8803057993413,0.57889539933917,0.055026611648077,9.8959159250293,0.0043481761611053,-0.027559158609528,0.0053483977977104,0.0043071415821099,-0.027743690055462,0.0043460031864998,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,99
100,179.57,211.95,650.75,722.05,1,0,0,1,48.942927575514,8.409607153674,136.50840759277,0.038039,-0.012352,-0.4643576732051,-4.4039439117791,8.7716093262074,9.8150812367528,0.007251580898234,0.13133151238832,0.75108851103487,0.48987053053365,10.142728709372,0.63126703266541,0.10104848785157,10.162300479353,-0.0044292202809934,-0.0097425776403072,0.0040016372550899,-0.0044710026301534,-0.0098887500692042,0.0035701499773301,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,100
101,178.46,211.71,652.07,725.36,1,0,0,1,48.942923555162,8.4096192663525,136.51628112793,0.03732,-0.010773,-0.4639486732051,-4.4261115086728,8.8331114956558,9.8799960421703,0.0032451058453063,0.17004973796616,0.78422870392329,0.3870404241781,10.228625554098,0.66661649094507,0.0025052977388436,10.244342510256,-0.0042983656658311,0.012852834657487,0.0037365456839168,-0.0043461650711532,0.012703642862656,0.0041590827083645,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,101
102,177.29,211.46,653.47,728.85,1,0,0,1,48.942919109468,8.4096326610594,136.52626037598,0.037323,-0.008324,-0.4634836732051,-4.4541875898488,8.8863482186408,9.9401653486819,0.008619689283695,0.18256747547566,0.61563881372965,0.27251328004643,9.659762542246,0.52578099839778,-0.088525065362063,9.6685752507213,-0.00045162571894585,0.016857735385968,0.0044965741064366,-0.0004976860619184,0.016678109172345,0.0051155879861213,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,102
103,176.06,211.2,654.96,732.54,1,0,0,1,48.942915053577,8.4096449325851,136.53779602051,0.0376,-0.008317,-0.4630226732051,-4.4760211816474,8.9344974352207,9.992991866277,0.011261484213085,0.14872988482248,0.63547296505901,0.38923430001609,9.4035313869721,0.55682504406379,0.035596951652094,9.416522423231,0.00068740669817873,0.00075501119834571,0.0047347737911172,0.00064792872360926,0.00057662581575016,0.004763732474496,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,103
104,176.26,212.55,656.68,736.56,1,0,0,1,48.942910960931,8.4096572565574,136.53936767578,0.03733,-0.008752,-0.4626556732051,-4.4924702688631,8.989547891772,10.049589447216,0.0055198499761202,0.12311622329686,0.67323251754039,0.45877303966269,9.6546231797939,0.59010922913996,0.096477445603292,9.6704953685902,-0.002901544537641,-0.0024631037330254,0.0042710879026533,-0.0029373060451519,-0.0026213925995311,0.0041503960331593,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,104
105,176.47,213.99,658.51,740.83,1,0,0,1,48.94290644228,8.4096709685509,136.55010986328,0.037022,-0.00841,-0.4620806732051,-4.5164288244927,9.0516736807666,10.115874333043,0.0050025672592564,0.13692217835582,0.68012112524392,0.42602661935247,9.9171184204434,0.59455733239165,0.05844839135856,9.9316080986818,-0.00010957393750048,0.0036282631352484,0.0039758404784128,-0.0001453805279854,0.0034786407733307,0.0041050291021862,0.2355949914578,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,105
106,173.79,191.72,632.23,673.12,0,1,0,1,48.942902331431,8.4096834796379,136.56192016602,0.036565,-0.008004,-0.4616926732051,-4.5367857690069,9.1072107466714,10.174660636126,0.0023000949081572,0.14064961202215,0.6242316499441,0.42666068615103,9.768432417512,0.54400545151237,0.0669860919023,9.7823529364439,-0.0038446752519259,0.0035059560556276,0.004198856426353,-0.0038800081484157,0.0033494616405345,0.0042942646412847,0.22219360926903,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,106
107,173.58,191.76,632.53,673.92,0,1,0,1,48.942898200879,8.4096960790928,136.57278442383,0.036498,-0.008047,-0.4615006732051,-4.5573452570335,9.1637848299912,10.23446906639,-0.0017048517929533,0.13654798652761,0.67432013629101,0.40237960679743,9.7552364299706,0.59584859382488,0.045000829685889,9.7685489996955,-0.001746366992622,-0.00023205526726533,0.0028517835309112,-0.0017691923451351,-0.00033625196684056,0.0028276076728788,0.22219360926903,0.016970562748477,4.0,8.0,5.0,5.0,6.0,False,107
